time,level,lat,lon,pressure,wind,number,name
2003-01-15 06:00,热带低压,6.9,163.1,1004,12,200301,Yanyan
2003-01-15 12:00,热带低压,7.6,161.2,1004,12,200301,Yanyan
2003-01-15 18:00,热带低压,8.2,159.7,1004,15,200301,Yanyan
2003-01-16 00:00,热带低压,8.7,158.2,1004,15,200301,Yanyan
2003-01-16 06:00,热带低压,9.4,156.7,1004,15,200301,Yanyan
2003-01-16 12:00,热带低压,10.2,154.3,1004,15,200301,Yanyan
2003-01-16 18:00,热带低压,11.0,152.8,1004,15,200301,Yanyan
2003-01-17 00:00,热带低压,11.7,150.9,1004,15,200301,Yanyan
2003-01-17 06:00,热带低压,12.4,149.5,1002,15,200301,Yanyan
2003-01-17 12:00,热带低压,12.9,148.6,1002,15,200301,Yanyan
2003-01-17 18:00,热带低压,13.2,147.8,1002,15,200301,Yanyan
2003-01-18 00:00,热带低压,13.6,146.8,1000,15,200301,Yanyan
2003-01-18 06:00,热带风暴,14.1,146.6,998,18,200301,Yanyan
2003-01-18 12:00,热带风暴,14.5,146.8,998,18,200301,Yanyan
2003-01-18 18:00,热带风暴,14.7,147.3,995,18,200301,Yanyan
2003-01-19 00:00,热带风暴,14.9,147.9,995,18,200301,Yanyan
2003-01-19 06:00,热带风暴,15.2,148.8,995,18,200301,Yanyan
2003-01-19 12:00,热带风暴,15.6,150.0,995,18,200301,Yanyan
2003-01-19 18:00,热带风暴,16.2,151.3,995,18,200301,Yanyan
2003-01-20 00:00,热带风暴,16.8,152.4,995,18,200301,Yanyan
2003-01-20 06:00,热带风暴,17.2,153.7,995,18,200301,Yanyan
2003-01-20 12:00,热带低压,17.5,154.9,1000,15,200301,Yanyan
2003-01-20 18:00,热带低压,17.9,156.1,1004,12,200301,Yanyan
2003-01-21 00:00,热带扰动,19.0,157.0,1006,10,200301,Yanyan
2003-04-10 00:00,热带低压,6.7,160.1,1004,15,200302,Kujira
2003-04-10 06:00,热带低压,7.5,159.7,1004,15,200302,Kujira
2003-04-10 12:00,热带低压,8.0,158.9,1004,15,200302,Kujira
2003-04-10 18:00,热带低压,8.5,158.1,1002,15,200302,Kujira
2003-04-11 00:00,热带风暴,9.0,157.4,1000,18,200302,Kujira
2003-04-11 06:00,热带风暴,9.5,156.4,998,18,200302,Kujira
2003-04-11 12:00,热带风暴,9.8,155.6,996,18,200302,Kujira
2003-04-11 18:00,热带风暴,9.9,155.0,996,18,200302,Kujira
2003-04-12 00:00,热带风暴,9.9,154.1,992,20,200302,Kujira
2003-04-12 06:00,热带风暴,10.0,153.2,990,23,200302,Kujira
2003-04-12 12:00,热带风暴,10.1,152.3,990,23,200302,Kujira
2003-04-12 18:00,强热带风暴,10.1,151.5,985,25,200302,Kujira
2003-04-13 00:00,强热带风暴,10.2,150.7,985,28,200302,Kujira
2003-04-13 06:00,强热带风暴,10.2,149.9,980,30,200302,Kujira
2003-04-13 12:00,强热带风暴,10.2,149.1,980,30,200302,Kujira
2003-04-13 18:00,台风,10.4,148.3,975,33,200302,Kujira
2003-04-14 00:00,台风,10.4,147.3,970,35,200302,Kujira
2003-04-14 06:00,台风,10.6,146.2,965,40,200302,Kujira
2003-04-14 12:00,台风,10.8,145.2,960,40,200302,Kujira
2003-04-14 18:00,台风,11.1,143.8,960,40,200302,Kujira
2003-04-15 00:00,强台风,11.5,142.3,950,45,200302,Kujira
2003-04-15 06:00,强台风,11.9,140.9,950,45,200302,Kujira
2003-04-15 12:00,强台风,12.3,139.5,950,45,200302,Kujira
2003-04-15 18:00,强台风,12.7,138.3,940,50,200302,Kujira
2003-04-16 00:00,超强台风,13.1,137.0,935,55,200302,Kujira
2003-04-16 06:00,超强台风,13.5,136.1,935,55,200302,Kujira
2003-04-16 12:00,强台风,13.8,135.2,940,50,200302,Kujira
2003-04-16 18:00,强台风,13.9,134.4,940,50,200302,Kujira
2003-04-17 00:00,强台风,14.0,133.7,950,45,200302,Kujira
2003-04-17 06:00,强台风,13.9,132.9,950,45,200302,Kujira
2003-04-17 12:00,强台风,13.7,132.1,950,45,200302,Kujira
2003-04-17 18:00,强台风,13.6,131.3,950,45,200302,Kujira
2003-04-18 00:00,强台风,13.5,130.6,950,45,200302,Kujira
2003-04-18 06:00,强台风,13.5,130.0,950,45,200302,Kujira
2003-04-18 12:00,强台风,13.6,129.5,950,45,200302,Kujira
2003-04-18 18:00,强台风,13.9,129.1,950,45,200302,Kujira
2003-04-19 00:00,强台风,14.1,128.8,950,45,200302,Kujira
2003-04-19 06:00,强台风,14.7,128.3,950,45,200302,Kujira
2003-04-19 12:00,台风,15.1,127.9,960,40,200302,Kujira
2003-04-19 18:00,台风,15.7,127.3,960,40,200302,Kujira
2003-04-20 00:00,台风,16.2,126.8,960,40,200302,Kujira
2003-04-20 06:00,台风,16.7,126.1,960,40,200302,Kujira
2003-04-20 12:00,强台风,17.1,125.6,950,45,200302,Kujira
2003-04-20 18:00,强台风,17.9,125.1,950,45,200302,Kujira
2003-04-21 00:00,强台风,18.3,124.6,950,45,200302,Kujira
2003-04-21 06:00,台风,18.8,124.3,960,40,200302,Kujira
2003-04-21 12:00,台风,19.2,124.2,970,35,200302,Kujira
2003-04-21 18:00,台风,19.6,124.1,970,35,200302,Kujira
2003-04-22 00:00,强热带风暴,20.1,124.0,980,28,200302,Kujira
2003-04-22 06:00,强热带风暴,20.4,123.4,985,28,200302,Kujira
2003-04-22 12:00,强热带风暴,20.6,123.1,985,25,200302,Kujira
2003-04-22 18:00,热带风暴,20.7,122.9,990,23,200302,Kujira
2003-04-23 00:00,热带风暴,20.7,122.5,995,23,200302,Kujira
2003-04-23 06:00,热带风暴,20.8,122.4,995,20,200302,Kujira
2003-04-23 12:00,热带风暴,21.0,122.4,995,20,200302,Kujira
2003-04-23 18:00,热带风暴,21.3,122.3,998,18,200302,Kujira
2003-04-24 00:00,热带风暴,22.0,122.5,998,18,200302,Kujira
2003-04-24 06:00,热带风暴,23.1,123.0,998,18,200302,Kujira
2003-04-24 12:00,热带风暴,24.8,123.9,998,18,200302,Kujira
2003-04-24 18:00,热带风暴,26.7,125.3,998,18,200302,Kujira
2003-04-25 00:00,热带低压,29.0,127.2,998,15,200302,Kujira
2003-04-25 06:00,热带低压,32.1,129.7,1000,15,200302,Kujira
2003-05-19 00:00,热带低压,7.1,150.3,1006,12,200303,Chan-hom
2003-05-19 06:00,热带低压,7.1,150.3,1004,15,200303,Chan-hom
2003-05-19 12:00,热带低压,7.1,150.3,1004,15,200303,Chan-hom
2003-05-19 18:00,热带低压,7.1,150.3,1004,15,200303,Chan-hom
2003-05-20 00:00,热带低压,7.3,150.9,1004,15,200303,Chan-hom
2003-05-20 06:00,热带低压,7.7,151.0,1000,15,200303,Chan-hom
2003-05-20 12:00,热带风暴,8.1,150.7,998,18,200303,Chan-hom
2003-05-20 18:00,热带风暴,8.6,150.6,995,20,200303,Chan-hom
2003-05-21 00:00,热带风暴,8.9,150.4,995,23,200303,Chan-hom
2003-05-21 06:00,强热带风暴,9.4,150.4,990,25,200303,Chan-hom
2003-05-21 12:00,强热带风暴,10.0,150.5,990,25,200303,Chan-hom
2003-05-21 18:00,强热带风暴,10.8,150.6,985,28,200303,Chan-hom
2003-05-22 00:00,强热带风暴,11.3,150.8,980,30,200303,Chan-hom
2003-05-22 06:00,强热带风暴,12.6,151.2,980,30,200303,Chan-hom
2003-05-22 12:00,强热带风暴,13.3,151.4,980,30,200303,Chan-hom
