time,level,lat,lon,pressure,wind,number,name
2017-12-30 18:00,热带低压,9.6,135.1,1006,13,201801,BOLAVEN
2017-12-31 00:00,热带低压,9.6,134.1,1006,13,201801,BOLAVEN
2017-12-31 06:00,热带低压,9.5,133.2,1006,13,201801,BOLAVEN
2017-12-31 12:00,热带低压,9.2,132.2,1006,13,201801,BOLAVEN
2017-12-31 18:00,热带低压,8.9,131.0,1006,13,201801,BOLAVEN
2018-01-01 00:00,热带低压,8.8,129.8,1006,13,201801,BOLAVEN
2018-01-01 06:00,热带低压,8.9,128.3,1004,15,201801,BOLAVEN
2018-01-01 12:00,热带低压,9.4,126.5,1004,15,201801,BOLAVEN
2018-01-01 18:00,热带低压,9.4,124.5,1004,15,201801,BOLAVEN
2018-01-02 00:00,热带低压,9.3,122.5,1004,15,201801,BOLAVEN
2018-01-02 06:00,热带低压,9.3,120.8,1004,15,201801,BOLAVEN
2018-01-02 12:00,热带低压,9.6,119.2,1004,15,201801,BOLAVEN
2018-01-02 18:00,热带低压,9.9,117.4,1004,15,201801,BOLAVEN
2018-01-03 00:00,热带风暴,10.4,116.0,1000,18,201801,BOLAVEN
2018-01-03 06:00,热带风暴,10.9,114.8,1000,18,201801,BOLAVEN
2018-01-03 12:00,热带风暴,11.2,113.3,1000,18,201801,BOLAVEN
2018-01-03 18:00,热带风暴,11.6,112.2,1000,18,201801,BOLAVEN
2018-01-04 00:00,热带低压,12.3,111.0,1004,15,201801,BOLAVEN
2018-01-04 06:00,热带扰动,12.2,109.9,1008,10,201801,BOLAVEN
2018-02-10 00:00,热带低压,8.4,143.5,1008,13,201802,SANBA
2018-02-10 06:00,热带低压,7.7,142.3,1004,15,201802,SANBA
2018-02-10 12:00,热带低压,6.9,140.7,1004,15,201802,SANBA
2018-02-10 18:00,热带低压,6.7,139.1,1004,15,201802,SANBA
2018-02-11 00:00,热带低压,6.6,137.3,1004,15,201802,SANBA
2018-02-11 06:00,热带风暴,6.7,135.9,1000,18,201802,SANBA
2018-02-11 12:00,热带风暴,7.0,134.5,1000,18,201802,SANBA
2018-02-11 18:00,热带风暴,7.2,133.1,1000,18,201802,SANBA
2018-02-12 00:00,热带风暴,7.1,131.9,1000,18,201802,SANBA
2018-02-12 06:00,热带风暴,7.0,130.7,1000,18,201802,SANBA
2018-02-12 12:00,热带风暴,7.5,128.8,1000,18,201802,SANBA
2018-02-12 18:00,热带风暴,8.4,127.4,1000,18,201802,SANBA
2018-02-13 00:00,热带风暴,9.0,126.3,1000,18,201802,SANBA
2018-02-13 06:00,热带风暴,9.2,124.7,1000,18,201802,SANBA
2018-02-13 12:00,热带低压,9.0,123.2,1004,15,201802,SANBA
2018-02-13 18:00,热带低压,8.8,122.0,1008,13,201802,SANBA
2018-02-14 00:00,热带低压,7.5,120.8,1008,13,201802,SANBA
2018-02-14 06:00,热带低压,6.6,120.3,1008,13,201802,SANBA
2018-02-14 12:00,热带低压,6.7,120.1,1008,13,201802,SANBA
2018-02-14 18:00,热带低压,7.2,119.8,1008,13,201802,SANBA
2018-02-15 00:00,热带低压,8.1,119.6,1008,13,201802,SANBA
2018-02-15 06:00,热带低压,8.7,119.2,1008,13,201802,SANBA
2018-02-15 12:00,热带扰动,9.0,118.4,1010,10,201802,SANBA
2018-02-15 18:00,热带扰动,9.2,117.5,1010,10,201802,SANBA
2018-02-16 00:00,热带扰动,9.6,116.1,1010,10,201802,SANBA
2018-02-16 06:00,热带扰动,10.0,115.6,1010,10,201802,SANBA
2018-03-24 12:00,热带低压,5.7,143.7,1002,13,201803,JELAWAT
2018-03-24 18:00,热带低压,5.8,142.6,1002,13,201803,JELAWAT
2018-03-25 00:00,热带低压,6.0,141.6,1000,15,201803,JELAWAT
2018-03-25 06:00,热带风暴,6.3,140.4,998,18,201803,JELAWAT
2018-03-25 12:00,热带风暴,6.8,139.2,998,18,201803,JELAWAT
2018-03-25 18:00,热带风暴,7.2,138.4,998,18,201803,JELAWAT
2018-03-26 00:00,热带风暴,7.6,137.6,998,18,201803,JELAWAT
2018-03-26 06:00,热带风暴,8.0,136.8,998,18,201803,JELAWAT
2018-03-26 12:00,热带风暴,8.6,136.0,998,18,201803,JELAWAT
2018-03-26 18:00,热带风暴,9.2,135.3,998,18,201803,JELAWAT
2018-03-27 00:00,热带风暴,9.5,135.1,998,18,201803,JELAWAT
2018-03-27 06:00,热带风暴,9.8,135.1,998,18,201803,JELAWAT
2018-03-27 12:00,热带风暴,10.4,135.1,998,18,201803,JELAWAT
2018-03-27 18:00,热带风暴,11.5,135.2,995,20,201803,JELAWAT
2018-03-28 00:00,热带风暴,12.5,135.2,992,23,201803,JELAWAT
2018-03-28 06:00,强热带风暴,13.6,135.2,990,25,201803,JELAWAT
2018-03-28 12:00,强热带风暴,14.5,135.2,990,25,201803,JELAWAT
2018-03-28 18:00,强热带风暴,15.2,135.3,985,28,201803,JELAWAT
2018-03-29 00:00,强热带风暴,15.3,135.4,980,30,201803,JELAWAT
2018-03-29 06:00,台风,15.3,135.6,975,33,201803,JELAWAT
2018-03-29 12:00,台风,15.4,136.1,965,38,201803,JELAWAT
2018-03-29 18:00,强台风,15.6,136.8,955,42,201803,JELAWAT
2018-03-30 00:00,超强台风,15.7,137.3,935,52,201803,JELAWAT
2018-03-30 06:00,超强台风,16.2,138.1,920,60,201803,JELAWAT
2018-03-30 12:00,超强台风,16.8,139.0,920,60,201803,JELAWAT
2018-03-30 18:00,超强台风,17.6,139.8,935,52,201803,JELAWAT
2018-03-31 00:00,强台风,18.2,140.8,950,45,201803,JELAWAT
2018-03-31 06:00,台风,18.7,141.4,965,38,201803,JELAWAT
2018-03-31 12:00,强热带风暴,19.0,142.1,980,30,201803,JELAWAT
2018-03-31 18:00,热带风暴,19.1,143.2,995,18,201803,JELAWAT
2018-04-01 00:00,热带低压,19.2,144.5,998,15,201803,JELAWAT
2018-04-01 06:00,热带低压,19.6,145.8,1000,13,201803,JELAWAT
2018-06-02 12:00,热带低压,12.0,112.1,1004,13,201804,EWINIAR
2018-06-02 18:00,热带低压,12.9,111.9,1004,13,201804,EWINIAR
2018-06-03 00:00,热带低压,13.6,111.6,1004,13,201804,EWINIAR
2018-06-03 06:00,热带低压,14.5,111.2,1002,15,201804,EWINIAR
2018-06-03 12:00,热带低压,15.2,110.9,1002,15,201804,EWINIAR
2018-06-03 18:00,热带低压,15.4,110.8,1002,15,201804,EWINIAR
2018-06-04 00:00,热带低压,15.6,110.6,1002,15,201804,EWINIAR
2018-06-04 06:00,热带低压,15.8,110.5,1002,15,201804,EWINIAR
2018-06-04 12:00,热带低压,16.1,110.5,1000,15,201804,EWINIAR
2018-06-04 18:00,热带低压,16.6,110.6,1000,15,201804,EWINIAR
2018-06-05 00:00,热带风暴,17.3,111.1,998,18,201804,EWINIAR
2018-06-05 03:00,热带风暴,18.0,111.3,998,18,201804,EWINIAR
2018-06-05 06:00,热带风暴,18.6,111.4,998,18,201804,EWINIAR
2018-06-05 09:00,热带风暴,19.3,111.3,998,18,201804,EWINIAR
2018-06-05 12:00,热带风暴,19.7,111.1,992,20,201804,EWINIAR
2018-06-05 15:00,热带风暴,20.2,111.0,992,20,201804,EWINIAR
2018-06-05 18:00,热带风暴,20.5,110.8,992,20,201804,EWINIAR
2018-06-05 21:00,热带风暴,20.6,110.5,992,20,201804,EWINIAR
2018-06-06 00:00,热带风暴,20.5,110.2,992,20,201804,EWINIAR
2018-06-06 03:00,热带风暴,20.2,110.2,992,20,201804,EWINIAR
2018-06-06 06:00,热带风暴,20.0,110.3,995,18,201804,EWINIAR
2018-06-06 09:00,热带风暴,19.9,110.5,995,18,201804,EWINIAR
2018-06-06 12:00,热带风暴,19.9,110.8,995,18,201804,EWINIAR
2018-06-06 15:00,热带风暴,20.0,111.0,995,18,201804,EWINIAR
2018-06-06 18:00,热带风暴,20.2,111.1,995,18,201804,EWINIAR
2018-06-06 21:00,热带风暴,20.5,111.2,995,18,201804,EWINIAR
2018-06-07 00:00,热带风暴,20.7,111.3,995,18,201804,EWINIAR
2018-06-07 03:00,热带风暴,20.9,111.4,992,20,201804,EWINIAR
2018-06-07 06:00,热带风暴,21.1,111.5,990,23,201804,EWINIAR
2018-06-07 09:00,热带风暴,21.3,111.7,990,23,201804,EWINIAR
2018-06-07 12:00,热带风暴,21.5,111.8,990,23,201804,EWINIAR
2018-06-07 15:00,热带风暴,21.8,111.9,992,20,201804,EWINIAR
2018-06-07 18:00,热带风暴,22.2,112.0,992,20,201804,EWINIAR
2018-06-07 21:00,热带风暴,22.5,112.1,995,18,201804,EWINIAR
2018-06-08 00:00,热带风暴,22.8,112.2,995,18,201804,EWINIAR
2018-06-08 03:00,热带风暴,23.0,112.3,995,18,201804,EWINIAR
2018-06-08 06:00,热带风暴,23.2,112.4,995,18,201804,EWINIAR
2018-06-08 09:00,热带风暴,23.4,112.5,995,18,201804,EWINIAR
2018-06-08 12:00,热带低压,23.6,112.7,998,15,201804,EWINIAR
2018-06-08 15:00,热带低压,23.7,112.9,998,13,201804,EWINIAR
2018-06-08 18:00,热带低压,23.7,113.2,998,13,201804,EWINIAR
2018-06-08 21:00,热带低压,23.6,113.4,998,13,201804,EWINIAR
2018-06-09 00:00,热带扰动,23.5,113.6,998,10,201804,EWINIAR
2018-06-09 03:00,热带扰动,23.3,113.7,998,10,201804,EWINIAR
2018-06-09 06:00,热带扰动,23.1,113.8,998,10,201804,EWINIAR
2018-06-09 09:00,热带扰动,22.9,114.0,998,10,201804,EWINIAR
2018-06-09 12:00,热带扰动,22.7,114.2,998,10,201804,EWINIAR
2018-06-09 15:00,热带扰动,22.5,114.5,1000,10,201804,EWINIAR
2018-06-09 18:00,热带扰动,22.4,114.9,1000,10,201804,EWINIAR
2018-06-10 00:00,热带扰动,22.5,116.3,1000,10,201804,EWINIAR
2018-06-06 00:00,热带低压,13.0,131.1,1004,13,201805,MALIKSI
2018-06-06 06:00,热带低压,13.8,130.4,1004,13,201805,MALIKSI
2018-06-06 12:00,热带低压,14.5,129.7,1004,13,201805,MALIKSI
2018-06-06 18:00,热带低压,15.1,129.2,1004,13,201805,MALIKSI
2018-06-07 00:00,热带低压,15.6,128.7,1002,15,201805,MALIKSI
2018-06-07 06:00,热带低压,16.0,128.5,1002,15,201805,MALIKSI
2018-06-07 12:00,热带低压,16.7,128.1,1002,15,201805,MALIKSI
2018-06-07 18:00,热带低压,17.2,127.8,1002,15,201805,MALIKSI
2018-06-08 00:00,热带风暴,17.7,127.6,996,18,201805,MALIKSI
2018-06-08 06:00,热带风暴,18.8,127.1,996,18,201805,MALIKSI
2018-06-08 12:00,热带风暴,19.7,126.7,996,18,201805,MALIKSI
2018-06-08 18:00,热带风暴,20.4,126.7,994,20,201805,MALIKSI
2018-06-09 00:00,热带风暴,21.5,127.0,990,23,201805,MALIKSI
2018-06-09 06:00,强热带风暴,22.2,127.6,985,25,201805,MALIKSI
2018-06-09 12:00,强热带风暴,22.8,128.1,985,25,201805,MALIKSI
2018-06-09 18:00,强热带风暴,23.5,128.9,980,25,201805,MALIKSI
2018-06-10 00:00,强热带风暴,25.0,130.6,975,30,201805,MALIKSI
2018-06-10 06:00,强热带风暴,26.3,132.3,975,30,201805,MALIKSI
2018-06-10 12:00,强热带风暴,27.7,134.2,978,28,201805,MALIKSI
2018-06-10 18:00,强热带风暴,28.9,136.4,978,28,201805,MALIKSI
2018-06-11 00:00,强热带风暴,30.5,138.8,980,25,201805,MALIKSI
2018-06-11 06:00,强热带风暴,32.6,141.3,980,25,201805,MALIKSI
2018-06-11 12:00,热带风暴,34.6,144.6,982,23,201805,MALIKSI
2018-06-11 18:00,温带气旋,36.5,147.7,982,23,201805,MALIKSI
2018-06-12 00:00,温带气旋,38.0,149.8,984,18,201805,MALIKSI
2018-06-12 06:00,温带气旋,38.8,152.1,984,18,201805,MALIKSI
2018-06-13 12:00,热带低压,21.5,117.3,996,13,201806,GAEMI
2018-06-13 18:00,热带低压,21.7,118.0,996,13,201806,GAEMI
2018-06-14 00:00,热带低压,21.8,118.7,994,15,201806,GAEMI
2018-06-14 03:00,热带低压,21.9,119.0,994,15,201806,GAEMI
2018-06-14 06:00,热带低压,22.0,119.3,994,15,201806,GAEMI
2018-06-14 09:00,热带低压,22.2,119.6,994,15,201806,GAEMI
2018-06-14 12:00,热带低压,22.4,119.8,994,15,201806,GAEMI
2018-06-14 15:00,热带低压,22.5,120.0,994,15,201806,GAEMI
2018-06-14 18:00,热带低压,22.6,120.1,994,15,201806,GAEMI
2018-06-14 21:00,热带低压,22.7,120.2,994,15,201806,GAEMI
2018-06-15 00:00,热带低压,22.8,120.2,992,15,201806,GAEMI
2018-06-15 06:00,热带低压,23.4,121.7,992,15,201806,GAEMI
2018-06-15 12:00,热带风暴,24.5,123.6,992,18,201806,GAEMI
2018-06-15 18:00,热带风暴,25.5,125.1,992,18,201806,GAEMI
2018-06-16 00:00,热带风暴,26.4,127.2,992,18,201806,GAEMI
2018-06-16 06:00,热带风暴,27.0,128.8,990,20,201806,GAEMI
2018-06-16 12:00,热带风暴,27.3,130.5,990,20,201806,GAEMI
2018-06-16 18:00,热带风暴,27.8,131.4,992,18,201806,GAEMI
2018-06-17 00:00,温带气旋,28.5,132.1,996,15,201806,GAEMI
2018-06-17 06:00,温带气旋,29.4,132.7,996,15,201806,GAEMI
2018-06-17 12:00,温带气旋,30.0,133.5,996,15,201806,GAEMI
2018-06-17 18:00,温带气旋,30.5,134.2,996,15,201806,GAEMI
2018-06-18 00:00,温带气旋,31.0,135.3,996,15,201806,GAEMI
2018-06-18 06:00,温带气旋,31.7,137.2,996,15,201806,GAEMI
2018-06-18 12:00,温带气旋,32.0,139.0,1000,13,201806,GAEMI
2018-06-18 18:00,温带气旋,32.6,141.6,1000,13,201806,GAEMI
2018-06-19 00:00,温带气旋,33.7,144.0,1000,13,201806,GAEMI
2018-06-19 06:00,温带气旋,34.9,146.3,1000,13,201806,GAEMI
2018-06-19 12:00,温带气旋,35.8,148.2,1000,13,201806,GAEMI
2018-06-19 18:00,温带气旋,36.1,150.2,1000,13,201806,GAEMI
2018-06-20 00:00,温带气旋,36.6,151.0,1000,13,201806,GAEMI
2018-06-20 06:00,温带气旋,37.3,151.7,1000,13,201806,GAEMI
2018-06-28 00:00,热带低压,19.8,132.9,1006,13,201807,PRAPIROON
2018-06-28 06:00,热带低压,19.8,132.1,1006,13,201807,PRAPIROON
2018-06-28 12:00,热带低压,19.8,131.4,1004,15,201807,PRAPIROON
2018-06-28 18:00,热带低压,19.9,130.8,1004,15,201807,PRAPIROON
2018-06-29 00:00,热带风暴,19.9,130.3,998,18,201807,PRAPIROON
2018-06-29 06:00,热带风暴,19.9,130.1,998,18,201807,PRAPIROON
2018-06-29 12:00,热带风暴,20.0,129.9,995,20,201807,PRAPIROON
2018-06-29 18:00,热带风暴,20.3,129.8,995,20,201807,PRAPIROON
2018-06-30 00:00,热带风暴,20.8,129.6,990,23,201807,PRAPIROON
2018-06-30 06:00,热带风暴,21.2,129.2,990,23,201807,PRAPIROON
2018-06-30 12:00,热带风暴,21.7,128.8,990,23,201807,PRAPIROON
2018-06-30 18:00,热带风暴,22.8,128.2,990,23,201807,PRAPIROON
2018-07-01 00:00,强热带风暴,23.7,127.6,985,25,201807,PRAPIROON
2018-07-01 06:00,强热带风暴,24.5,127.1,985,25,201807,PRAPIROON
2018-07-01 12:00,强热带风暴,25.3,126.9,980,28,201807,PRAPIROON
2018-07-01 18:00,强热带风暴,26.2,126.8,970,30,201807,PRAPIROON
2018-07-02 00:00,台风,27.2,127.0,965,33,201807,PRAPIROON
2018-07-02 06:00,台风,28.2,127.2,965,33,201807,PRAPIROON
2018-07-02 12:00,台风,29.5,127.6,965,33,201807,PRAPIROON
2018-07-02 18:00,台风,30.8,127.8,960,35,201807,PRAPIROON
2018-07-03 00:00,强热带风暴,32.0,128.1,965,30,201807,PRAPIROON
2018-07-03 06:00,强热带风暴,33.3,128.7,965,30,201807,PRAPIROON
2018-07-03 12:00,强热带风暴,34.4,129.6,975,28,201807,PRAPIROON
2018-07-03 18:00,强热带风暴,35.7,131.0,980,25,201807,PRAPIROON
2018-07-04 00:00,热带风暴,37.3,132.5,985,23,201807,PRAPIROON
2018-07-04 06:00,热带风暴,39.6,134.9,986,20,201807,PRAPIROON
2018-07-04 12:00,温带气旋,40.6,136.8,986,20,201807,PRAPIROON
