time,level,lat,lon,pressure,wind,number,name
2012-03-26 00:00,热带扰动,9.9,115.5,1010,10,201201,Pakhar
2012-03-26 06:00,热带扰动,9.7,115.2,1008,10,201201,Pakhar
2012-03-26 12:00,热带扰动,9.6,114.9,1008,10,201201,Pakhar
2012-03-26 18:00,热带低压,9.5,114.7,1008,13,201201,Pakhar
2012-03-27 00:00,热带低压,9.4,114.5,1008,13,201201,Pakhar
2012-03-27 06:00,热带低压,9.4,114.2,1006,15,201201,Pakhar
2012-03-27 12:00,热带低压,9.4,113.9,1006,15,201201,Pakhar
2012-03-27 18:00,热带低压,9.4,113.6,1006,15,201201,Pakhar
2012-03-28 00:00,热带低压,9.4,113.4,1006,15,201201,Pakhar
2012-03-28 06:00,热带低压,9.3,113.1,1006,15,201201,Pakhar
2012-03-28 12:00,热带低压,9.3,112.8,1006,15,201201,Pakhar
2012-03-28 18:00,热带低压,9.4,112.5,1006,15,201201,Pakhar
2012-03-29 00:00,热带低压,9.6,112.3,1004,15,201201,Pakhar
2012-03-29 06:00,热带风暴,9.7,112.1,1004,18,201201,Pakhar
2012-03-29 12:00,热带风暴,9.7,111.8,1002,18,201201,Pakhar
2012-03-29 18:00,热带风暴,9.7,111.6,998,23,201201,Pakhar
2012-03-30 00:00,强热带风暴,9.7,111.3,990,25,201201,Pakhar
2012-03-30 06:00,强热带风暴,9.7,111.0,985,28,201201,Pakhar
2012-03-30 12:00,强热带风暴,9.7,110.7,985,28,201201,Pakhar
2012-03-30 18:00,强热带风暴,9.7,110.4,990,25,201201,Pakhar
2012-03-31 00:00,强热带风暴,9.7,110.0,990,25,201201,Pakhar
2012-03-31 06:00,强热带风暴,9.7,109.6,990,25,201201,Pakhar
2012-03-31 12:00,热带风暴,9.8,109.2,990,23,201201,Pakhar
2012-03-31 18:00,热带风暴,9.8,108.8,992,23,201201,Pakhar
2012-04-01 00:00,热带风暴,9.9,108.4,992,20,201201,Pakhar
2012-04-01 06:00,热带风暴,10.1,107.8,995,20,201201,Pakhar
2012-04-01 12:00,热带风暴,10.6,107.4,1000,18,201201,Pakhar
2012-04-01 18:00,热带风暴,11.0,107.0,1000,18,201201,Pakhar
2012-04-02 00:00,热带低压,11.5,106.6,1004,12,201201,Pakhar
2012-04-02 06:00,热带扰动,12.2,106.3,1006,8,201201,Pakhar
2012-05-20 18:00,热带扰动,10.7,148.0,1004,10,201202,Sanvu
2012-05-21 00:00,热带低压,11.0,147.3,1002,13,201202,Sanvu
2012-05-21 06:00,热带低压,11.3,146.4,1002,13,201202,Sanvu
2012-05-21 12:00,热带低压,12.0,145.5,1000,15,201202,Sanvu
2012-05-21 18:00,热带低压,12.7,144.6,1000,15,201202,Sanvu
2012-05-22 00:00,热带风暴,13.4,144.0,998,18,201202,Sanvu
2012-05-22 06:00,热带风暴,13.9,143.3,998,18,201202,Sanvu
2012-05-22 12:00,热带风暴,14.5,142.5,995,20,201202,Sanvu
2012-05-22 18:00,热带风暴,15.5,141.6,995,20,201202,Sanvu
2012-05-23 00:00,热带风暴,16.1,140.9,995,20,201202,Sanvu
2012-05-23 06:00,热带风暴,16.8,140.4,992,23,201202,Sanvu
2012-05-23 12:00,强热带风暴,17.3,139.9,990,25,201202,Sanvu
2012-05-23 18:00,强热带风暴,18.0,139.7,990,25,201202,Sanvu
2012-05-24 00:00,强热带风暴,18.9,139.4,990,25,201202,Sanvu
2012-05-24 06:00,强热带风暴,19.7,139.1,980,30,201202,Sanvu
2012-05-24 12:00,台风,20.7,138.9,975,33,201202,Sanvu
2012-05-24 18:00,台风,21.5,139.0,975,33,201202,Sanvu
2012-05-25 00:00,台风,22.2,139.2,975,33,201202,Sanvu
2012-05-25 06:00,台风,23.0,139.5,975,33,201202,Sanvu
2012-05-25 12:00,台风,23.6,140.0,970,35,201202,Sanvu
2012-05-25 18:00,台风,24.1,140.5,970,35,201202,Sanvu
2012-05-26 00:00,台风,24.6,141.3,975,33,201202,Sanvu
2012-05-26 06:00,台风,24.9,142.1,975,33,201202,Sanvu
2012-05-26 12:00,强热带风暴,25.3,143.3,980,30,201202,Sanvu
2012-05-26 18:00,强热带风暴,25.9,144.4,985,28,201202,Sanvu
2012-05-27 00:00,热带风暴,26.6,145.7,990,23,201202,Sanvu
2012-05-27 06:00,热带风暴,27.5,147.0,992,23,201202,Sanvu
2012-05-27 12:00,热带风暴,28.5,148.8,994,20,201202,Sanvu
2012-05-27 18:00,热带风暴,29.7,150.2,994,20,201202,Sanvu
2012-05-28 00:00,温带气旋,30.7,151.9,1000,20,201202,Sanvu
2012-05-28 06:00,温带气旋,31.4,153.3,1000,18,201202,Sanvu
2012-05-28 12:00,温带气旋,32.0,155.0,1002,15,201202,Sanvu
2012-05-31 18:00,热带低压,13.8,127.0,1000,15,201203,Mawar
2012-06-01 00:00,热带低压,14.4,126.0,1000,15,201203,Mawar
2012-06-01 06:00,热带风暴,14.9,125.5,998,18,201203,Mawar
2012-06-01 12:00,热带风暴,15.6,125.1,998,18,201203,Mawar
2012-06-01 18:00,热带风暴,16.1,124.6,995,20,201203,Mawar
2012-06-02 00:00,热带风暴,16.6,124.3,990,23,201203,Mawar
2012-06-02 06:00,强热带风暴,17.2,124.2,985,28,201203,Mawar
2012-06-02 12:00,台风,17.6,124.4,975,33,201203,Mawar
2012-06-02 18:00,台风,18.1,124.7,975,33,201203,Mawar
2012-06-03 00:00,台风,18.7,125.0,970,35,201203,Mawar
2012-06-03 06:00,台风,19.3,125.4,965,40,201203,Mawar
2012-06-03 12:00,台风,20.0,125.6,960,40,201203,Mawar
2012-06-03 18:00,台风,20.9,125.8,960,40,201203,Mawar
2012-06-04 00:00,强台风,21.6,126.2,955,45,201203,Mawar
2012-06-04 06:00,强台风,22.6,126.7,955,45,201203,Mawar
2012-06-04 12:00,台风,23.4,127.6,960,38,201203,Mawar
2012-06-04 18:00,台风,24.4,128.8,970,35,201203,Mawar
2012-06-05 00:00,台风,25.9,130.3,975,33,201203,Mawar
2012-06-05 06:00,强热带风暴,27.5,132.3,975,30,201203,Mawar
2012-06-05 12:00,强热带风暴,28.4,134.6,975,30,201203,Mawar
2012-06-05 18:00,强热带风暴,29.8,137.6,980,28,201203,Mawar
2012-06-06 00:00,强热带风暴,31.3,141.2,980,28,201203,Mawar
2012-06-06 06:00,温带气旋,33.2,145.0,976,25,201203,Mawar
2012-06-06 12:00,温带气旋,35.5,147.5,968,23,201203,Mawar
2012-06-06 18:00,温带气旋,37.6,149.8,964,23,201203,Mawar
2012-06-07 00:00,温带气旋,38.8,151.2,968,23,201203,Mawar
2012-06-07 06:00,温带气旋,40.0,152.3,972,20,201203,Mawar
2012-06-07 12:00,温带气旋,40.8,153.5,972,20,201203,Mawar
2012-06-07 18:00,温带气旋,41.5,155.3,972,18,201203,Mawar
2012-06-10 12:00,热带低压,7.5,148.6,1006,13,201204,Guchol
2012-06-10 18:00,热带低压,8.5,148.2,1006,13,201204,Guchol
2012-06-11 00:00,热带低压,8.9,147.3,1006,13,201204,Guchol
2012-06-11 06:00,热带低压,9.2,146.4,1006,13,201204,Guchol
2012-06-11 12:00,热带低压,9.4,145.5,1006,13,201204,Guchol
2012-06-11 18:00,热带低压,9.5,144.6,1004,15,201204,Guchol
2012-06-12 00:00,热带低压,9.6,143.6,1004,15,201204,Guchol
2012-06-12 06:00,热带低压,9.6,142.8,1002,15,201204,Guchol
2012-06-12 12:00,热带低压,9.6,142.0,1000,15,201204,Guchol
2012-06-12 18:00,热带低压,9.6,141.2,1000,15,201204,Guchol
2012-06-13 00:00,热带风暴,9.7,140.6,998,18,201204,Guchol
2012-06-13 06:00,热带风暴,10.0,139.3,998,18,201204,Guchol
2012-06-13 12:00,热带风暴,10.7,137.9,995,20,201204,Guchol
2012-06-13 18:00,热带风暴,10.9,136.6,990,23,201204,Guchol
2012-06-14 00:00,强热带风暴,10.9,135.1,985,25,201204,Guchol
2012-06-14 06:00,强热带风暴,10.8,133.9,985,28,201204,Guchol
2012-06-14 12:00,强热带风暴,10.7,132.7,980,30,201204,Guchol
2012-06-14 18:00,强热带风暴,10.4,132.1,980,30,201204,Guchol
2012-06-15 00:00,强热带风暴,10.3,131.5,975,30,201204,Guchol
2012-06-15 06:00,台风,10.6,131.1,975,33,201204,Guchol
2012-06-15 12:00,台风,11.2,130.9,975,33,201204,Guchol
2012-06-15 18:00,台风,11.9,130.5,970,35,201204,Guchol
2012-06-16 00:00,台风,12.9,130.1,965,40,201204,Guchol
2012-06-16 06:00,强台风,14.0,129.6,950,48,201204,Guchol
2012-06-16 12:00,超强台风,14.9,128.9,935,55,201204,Guchol
2012-06-16 18:00,超强台风,16.2,128.4,920,60,201204,Guchol
2012-06-17 00:00,超强台风,17.3,127.6,915,60,201204,Guchol
2012-06-17 06:00,超强台风,18.3,127.3,920,60,201204,Guchol
2012-06-17 12:00,超强台风,19.7,127.0,935,55,201204,Guchol
2012-06-17 18:00,强台风,20.8,127.0,940,50,201204,Guchol
2012-06-18 00:00,强台风,22.2,127.4,945,48,201204,Guchol
2012-06-18 06:00,强台风,23.8,127.9,950,45,201204,Guchol
2012-06-18 12:00,强台风,25.3,128.7,950,45,201204,Guchol
2012-06-18 18:00,台风,27.3,130.2,960,40,201204,Guchol
2012-06-19 00:00,台风,29.8,131.9,965,35,201204,Guchol
2012-06-19 06:00,台风,32.4,134.7,965,35,201204,Guchol
2012-06-19 12:00,强热带风暴,34.9,137.6,970,30,201204,Guchol
2012-06-19 18:00,温带气旋,37.3,140.8,985,25,201204,Guchol
2012-06-20 00:00,温带气旋,38.3,142.8,995,23,201204,Guchol
2012-06-20 06:00,温带气旋,39.5,144.2,998,20,201204,Guchol
2012-06-20 12:00,温带气旋,40.2,145.0,1000,15,201204,Guchol
2012-06-20 18:00,温带气旋,40.9,145.4,1000,15,201204,Guchol
2012-06-21 00:00,温带气旋,41.5,145.7,1004,13,201204,Guchol
2012-06-21 06:00,温带气旋,42.0,146.0,1004,13,201204,Guchol
2012-06-21 12:00,温带气旋,42.2,146.3,1004,13,201204,Guchol
2012-06-21 18:00,温带气旋,42.3,146.5,1006,10,201204,Guchol
2012-06-22 00:00,温带气旋,42.5,146.7,1008,8,201204,Guchol
2012-06-22 06:00,温带气旋,42.7,146.9,1008,8,201204,Guchol
