time,level,lat,lon,pressure,wind,number,name
2017-04-22 18:00,热带低压,8.9,144.1,1002,13,201701,MUIFA
2017-04-23 00:00,热带低压,9.4,143.2,1002,13,201701,MUIFA
2017-04-23 06:00,热带低压,10.1,142.4,1002,13,201701,MUIFA
2017-04-23 12:00,热带低压,10.7,141.8,1002,13,201701,MUIFA
2017-04-23 18:00,热带低压,11.3,140.8,1002,13,201701,MUIFA
2017-04-24 00:00,热带低压,11.9,139.8,1000,15,201701,MUIFA
2017-04-24 06:00,热带低压,12.3,138.8,1000,15,201701,MUIFA
2017-04-24 12:00,热带低压,12.4,138.2,1000,15,201701,MUIFA
2017-04-24 18:00,热带低压,12.5,137.5,1000,15,201701,MUIFA
2017-04-25 00:00,热带低压,12.7,137.0,1000,15,201701,MUIFA
2017-04-25 06:00,热带低压,13.0,136.7,1000,15,201701,MUIFA
2017-04-25 12:00,热带低压,13.2,136.4,1000,15,201701,MUIFA
2017-04-25 18:00,热带风暴,13.3,136.1,998,18,201701,MUIFA
2017-04-26 00:00,热带风暴,13.3,135.7,998,18,201701,MUIFA
2017-04-26 06:00,热带风暴,13.5,135.0,998,18,201701,MUIFA
2017-04-26 12:00,热带风暴,13.8,134.4,998,18,201701,MUIFA
2017-04-26 18:00,热带风暴,14.4,134.3,998,18,201701,MUIFA
2017-04-27 00:00,热带风暴,15.0,134.3,998,18,201701,MUIFA
2017-04-27 06:00,热带风暴,15.9,134.6,998,18,201701,MUIFA
2017-04-27 12:00,热带低压,16.9,134.7,1000,15,201701,MUIFA
2017-04-27 18:00,热带低压,17.8,134.8,1002,13,201701,MUIFA
2017-04-28 00:00,热带低压,18.5,135.5,1002,13,201701,MUIFA
2017-04-28 06:00,热带低压,19.0,136.3,1002,13,201701,MUIFA
2017-04-28 12:00,热带低压,19.9,137.7,1002,13,201701,MUIFA
2017-04-28 18:00,热带低压,20.7,139.2,1002,13,201701,MUIFA
2017-04-29 00:00,热带低压,21.6,140.3,1002,13,201701,MUIFA
2017-04-29 06:00,热带低压,22.9,142.0,1002,13,201701,MUIFA
2017-06-10 00:00,热带低压,13.1,119.8,1006,13,201702,MERBOK
2017-06-10 06:00,热带低压,13.4,118.7,1006,13,201702,MERBOK
2017-06-10 12:00,热带低压,14.1,117.9,1002,13,201702,MERBOK
2017-06-10 18:00,热带低压,14.9,117.4,1002,13,201702,MERBOK
2017-06-11 00:00,热带低压,16.0,116.9,1000,15,201702,MERBOK
2017-06-11 06:00,热带低压,17.2,116.6,1000,15,201702,MERBOK
2017-06-11 12:00,热带风暴,18.1,116.3,998,18,201702,MERBOK
2017-06-11 15:00,热带风暴,18.7,116.0,995,20,201702,MERBOK
2017-06-11 18:00,热带风暴,19.3,115.8,995,20,201702,MERBOK
2017-06-11 21:00,热带风暴,19.8,115.5,995,20,201702,MERBOK
2017-06-12 00:00,热带风暴,20.2,115.1,990,23,201702,MERBOK
2017-06-12 03:00,热带风暴,20.6,114.8,990,23,201702,MERBOK
2017-06-12 06:00,强热带风暴,21.1,114.6,988,25,201702,MERBOK
2017-06-12 09:00,强热带风暴,21.6,114.5,982,28,201702,MERBOK
