time,level,lat,lon,pressure,wind,number,name
2002-01-10 06:00,热带低压,9.2,134.0,1005,12,200201,Tapah
2002-01-10 12:00,热带低压,9.6,133.4,1005,12,200201,Tapah
2002-01-10 18:00,热带低压,9.9,132.5,1004,15,200201,Tapah
2002-01-11 00:00,热带低压,10.2,131.6,1004,15,200201,Tapah
2002-01-11 06:00,热带低压,10.8,131.0,1004,15,200201,Tapah
2002-01-11 12:00,热带低压,11.4,130.1,1002,15,200201,Tapah
2002-01-11 18:00,热带低压,11.7,129.1,1002,15,200201,Tapah
2002-01-12 00:00,热带低压,12.2,128.0,1002,15,200201,Tapah
2002-01-12 06:00,热带风暴,12.9,126.7,998,18,200201,Tapah
2002-01-12 12:00,热带风暴,13.9,125.5,995,20,200201,Tapah
2002-01-12 18:00,热带风暴,14.5,124.6,995,20,200201,Tapah
2002-01-13 00:00,热带风暴,15.1,123.9,998,18,200201,Tapah
2002-01-13 06:00,热带风暴,15.5,123.1,998,18,200201,Tapah
2002-01-13 12:00,热带低压,16.2,122.4,1000,15,200201,Tapah
2002-01-13 18:00,热带低压,17.3,122.2,1002,15,200201,Tapah
2002-01-14 00:00,热带低压,19.0,122.1,1004,12,200201,Tapah
2002-02-26 18:00,热带低压,6.0,155.5,1004,12,200202,Mitag
2002-02-27 00:00,热带低压,6.2,155.3,1004,12,200202,Mitag
2002-02-27 06:00,热带低压,6.5,155.0,1002,12,200202,Mitag
2002-02-27 12:00,热带低压,6.7,154.6,1000,15,200202,Mitag
2002-02-27 18:00,热带低压,6.8,154.0,1000,15,200202,Mitag
2002-02-28 00:00,热带低压,7.0,153.3,1000,15,200202,Mitag
2002-02-28 06:00,热带低压,7.1,152.2,998,15,200202,Mitag
2002-02-28 12:00,热带风暴,7.1,151.2,995,18,200202,Mitag
2002-02-28 18:00,热带风暴,7.1,150.2,995,20,200202,Mitag
2002-03-01 00:00,热带风暴,6.7,148.9,990,23,200202,Mitag
2002-03-01 06:00,强热带风暴,6.6,147.9,985,28,200202,Mitag
2002-03-01 12:00,强热带风暴,6.6,146.9,985,28,200202,Mitag
2002-03-01 18:00,强热带风暴,6.7,145.5,980,30,200202,Mitag
2002-03-02 00:00,强热带风暴,7.0,144.3,980,30,200202,Mitag
2002-03-02 06:00,台风,7.5,142.9,975,33,200202,Mitag
2002-03-02 12:00,台风,8.0,141.0,970,35,200202,Mitag
2002-03-02 18:00,台风,8.5,139.5,965,35,200202,Mitag
2002-03-03 00:00,台风,8.9,138.1,965,35,200202,Mitag
2002-03-03 06:00,台风,9.5,136.8,960,40,200202,Mitag
2002-03-03 12:00,台风,10.2,135.3,960,40,200202,Mitag
2002-03-03 18:00,台风,10.6,134.2,960,40,200202,Mitag
2002-03-04 00:00,强台风,10.8,133.2,955,45,200202,Mitag
2002-03-04 06:00,强台风,11.1,132.5,955,45,200202,Mitag
2002-03-04 12:00,强台风,11.9,132.0,955,45,200202,Mitag
2002-03-04 18:00,强台风,12.5,131.2,955,45,200202,Mitag
2002-03-05 00:00,强台风,13.1,130.5,955,45,200202,Mitag
2002-03-05 06:00,强台风,13.8,130.1,945,50,200202,Mitag
2002-03-05 12:00,强台风,14.3,129.9,945,50,200202,Mitag
2002-03-05 18:00,强台风,14.9,129.9,945,50,200202,Mitag
2002-03-06 00:00,强台风,15.6,130.1,945,50,200202,Mitag
2002-03-06 06:00,强台风,16.1,130.4,945,50,200202,Mitag
2002-03-06 12:00,强台风,16.7,131.0,955,45,200202,Mitag
2002-03-06 18:00,台风,17.1,131.5,965,40,200202,Mitag
2002-03-07 00:00,台风,17.6,132.4,970,35,200202,Mitag
2002-03-07 06:00,强热带风暴,18.1,133.5,980,30,200202,Mitag
2002-03-07 12:00,强热带风暴,18.3,134.6,985,25,200202,Mitag
2002-03-07 18:00,热带风暴,18.3,135.2,990,20,200202,Mitag
2002-03-08 00:00,热带风暴,17.7,135.4,995,18,200202,Mitag
2002-03-08 06:00,热带低压,17.1,135.3,1000,15,200202,Mitag
2002-03-08 12:00,热带低压,16.7,134.8,1004,12,200202,Mitag
2002-05-15 06:00,热带低压,7.3,149.4,1004,12,200203,Hagibis
2002-05-15 12:00,热带低压,8.0,147.7,1004,12,200203,Hagibis
2002-05-15 18:00,热带低压,8.9,146.7,1002,15,200203,Hagibis
2002-05-16 00:00,热带低压,9.9,145.8,1002,15,200203,Hagibis
2002-05-16 06:00,热带低压,11.5,144.7,1002,15,200203,Hagibis
2002-05-16 12:00,热带风暴,12.4,143.1,998,18,200203,Hagibis
2002-05-16 18:00,热带风暴,12.8,141.7,996,18,200203,Hagibis
2002-05-17 00:00,热带风暴,13.0,140.8,995,20,200203,Hagibis
2002-05-17 06:00,热带风暴,13.4,140.0,990,23,200203,Hagibis
2002-05-17 12:00,强热带风暴,13.8,139.5,985,25,200203,Hagibis
2002-05-17 18:00,强热带风暴,14.5,139.3,985,25,200203,Hagibis
2002-05-18 00:00,强热带风暴,15.4,139.2,980,30,200203,Hagibis
2002-05-18 06:00,强热带风暴,16.1,139.3,980,30,200203,Hagibis
2002-05-18 12:00,台风,16.8,139.7,970,35,200203,Hagibis
2002-05-18 18:00,台风,17.2,140.0,970,35,200203,Hagibis
2002-05-19 00:00,台风,17.7,140.5,960,40,200203,Hagibis
2002-05-19 06:00,强台风,18.4,141.2,950,45,200203,Hagibis
2002-05-19 12:00,强台风,19.3,142.1,950,45,200203,Hagibis
2002-05-19 18:00,强台风,20.7,143.2,950,45,200203,Hagibis
2002-05-20 00:00,台风,22.5,144.6,960,40,200203,Hagibis
2002-05-20 06:00,台风,24.7,146.6,970,35,200203,Hagibis
2002-05-20 12:00,台风,27.0,149.3,970,35,200203,Hagibis
2002-05-20 18:00,台风,29.8,152.6,975,33,200203,Hagibis
2002-05-21 00:00,强热带风暴,32.9,155.9,980,30,200203,Hagibis
2002-05-21 06:00,强热带风暴,35.4,161.0,980,30,200203,Hagibis
2002-05-21 12:00,强热带风暴,37.6,164.4,985,25,200203,Hagibis
2002-05-21 18:00,温带气旋,38.3,169.1,990,20,200203,Hagibis
2002-05-22 00:00,温带气旋,38.6,173.7,996,20,200203,Hagibis
2002-05-22 06:00,温带气旋,39.8,179.4,998,15,200203,Hagibis
2002-06-05 00:00,热带低压,19.7,112.8,1004,12,200204,Noguri
2002-06-05 06:00,热带低压,19.8,113.3,1002,12,200204,Noguri
2002-06-05 12:00,热带低压,19.9,113.8,1002,12,200204,Noguri
2002-06-05 18:00,热带低压,19.9,114.5,1002,12,200204,Noguri
2002-06-06 00:00,热带低压,19.9,114.9,1000,15,200204,Noguri
2002-06-06 06:00,热带低压,20.0,115.5,1000,15,200204,Noguri
2002-06-06 12:00,热带低压,20.0,116.3,998,15,200204,Noguri
2002-06-06 18:00,热带低压,20.0,117.0,998,15,200204,Noguri
2002-06-07 00:00,热带低压,20.1,118.0,998,15,200204,Noguri
2002-06-07 06:00,热带低压,20.3,118.8,998,15,200204,Noguri
2002-06-07 12:00,热带低压,20.4,119.9,998,15,200204,Noguri
2002-06-07 18:00,热带低压,20.6,121.1,998,15,200204,Noguri
2002-06-08 00:00,热带低压,20.8,122.1,998,15,200204,Noguri
2002-06-08 06:00,热带风暴,21.1,123.1,995,20,200204,Noguri
2002-06-08 12:00,热带风暴,21.4,123.9,995,20,200204,Noguri
2002-06-08 18:00,热带风暴,21.9,124.4,990,23,200204,Noguri
2002-06-09 00:00,强热带风暴,22.7,124.7,980,30,200204,Noguri
2002-06-09 06:00,强台风,23.3,124.8,955,45,200204,Noguri
2002-06-09 12:00,台风,24.0,125.0,975,33,200204,Noguri
2002-06-09 18:00,强热带风暴,25.2,125.5,980,30,200204,Noguri
2002-06-10 00:00,强热带风暴,25.8,126.0,985,25,200204,Noguri
2002-06-10 06:00,热带风暴,26.9,127.0,990,18,200204,Noguri
